CITY,STATE
Billerbeck,Nordrhein-Westfalen
Billigheim,Baden-Württemberg
Billigheim-Ingenheim,Rheinland-Pfalz
Bilzingsleben Kannawurf Oldisleben,Thüringen
Binau,Baden-Württemberg
Bindlach,Bayern
Bingen,Baden-Württemberg
Bingen am Rhein,Rheinland-Pfalz
Binnen,Niedersachsen
Binningen,Rheinland-Pfalz
Binz,Mecklenburg-Vorpommern
Binzen,Baden-Württemberg
Bippen,Niedersachsen
Birenbach,Baden-Württemberg
Birgland,Bayern
Birken-Honigsessen,Rheinland-Pfalz
Birkenau,Hessen
Birkenfeld,Baden-Württemberg
Birkenfeld u.a.,Rheinland-Pfalz
Birkenheide,Rheinland-Pfalz
Birkenwerder,Brandenburg
Birkweiler,Rheinland-Pfalz
Birlenbach,Rheinland-Pfalz
Birnbach,Rheinland-Pfalz
Birresborn,Rheinland-Pfalz
Birstein,Hessen
Bischberg,Bayern
Bischbrunn,Bayern
Bischheim u.a.,Rheinland-Pfalz
Bischoffen,Hessen
Bischofsgruen,Bayern
Bischofsgrün,Bayern
Bischofsheim,Hessen
Bischofsheim a.d. Rhoen,Bayern
Bischofsheim a.d. Rhön,Bayern
Bischofsmais,Bayern
Bischofswerda u.a.,Sachsen
Bischofswiesen,Bayern
Bischweier,Baden-Württemberg
Bisingen,Baden-Württemberg
Bismark,Sachsen-Anhalt
Bispingen,Niedersachsen
Bissendorf,Niedersachsen
Bissingen,Bayern
Bissingen an der Teck,Baden-Württemberg
Bisssingen an der Teck,Baden-Württemberg
Bisterschied u.a.,Rheinland-Pfalz
Bitburg,Rheinland-Pfalz
Bitterfeld,Sachsen-Anhalt
Bitterfeld-Wolfen,Sachsen-Anhalt
Bitz,Baden-Württemberg
Blaibach,Bayern
Blaichach,Bayern
Blankenbach,Bayern
Blankenburg,Sachsen-Anhalt
Blankenfelde,Brandenburg
Blankenfelde-Mahlow,Brandenburg
Blankenhain,Thüringen
Blankenheim,Nordrhein-Westfalen
Blankenrath u.a.,Rheinland-Pfalz
Blankensee,Mecklenburg-Vorpommern
Blaubeuren,Baden-Württemberg
Blaufelden,Baden-Württemberg
Blaustein,Baden-Württemberg
Bleckede,Niedersachsen
Bleialf,Rheinland-Pfalz
Bleicherode,Thüringen
Blekendorf,Schleswig-Holstein
Blender,Niedersachsen
Blieskastel,Saarland
Blindheim,Bayern
Blomberg,Nordrhein-Westfalen
Blumberg,Baden-Württemberg
Blumenthal,Schleswig-Holstein
Bobenheim-Roxheim,Rheinland-Pfalz
Böbing,Bayern
Bobingen,Bayern
Böbingen an der Rems,Baden-Württemberg
Böblingen,Baden-Württemberg
Böbrach,Bayern
Bobritzsch,Sachsen
Bocholt,Nordrhein-Westfalen
Bochum,Nordrhein-Westfalen
Bocka,Thüringen
Bockau,Sachsen
Bockenem,Niedersachsen
Bockenheim an der Weinstrasse,Rheinland-Pfalz
Bockenheim an der Weinstraße,Rheinland-Pfalz
Bockhorn,Niedersachsen
Böddensell u.a.,Sachsen-Anhalt
Bodelshausen,Baden-Württemberg
Bodenbach,Rheinland-Pfalz
Bodenfelde,Niedersachsen
Bodenheim,Rheinland-Pfalz
Bodenkirchen,Bayern
Bodenmais,Bayern
Bodenwerder,Niedersachsen
Bodenwoehr,Bayern
Bodenwöhr,Bayern
Bodman-Ludwigshafen,Baden-Württemberg
Bodnegg,Baden-Württemberg
Boebing,Bayern
Boebingen an der Rems,Baden-Württemberg
Boeblingen,Baden-Württemberg
Boebrach,Bayern
Boeddensell u.a.,Sachsen-Anhalt
Boeel,Schleswig-Holstein
Boehen,Bayern
Boehl-Iggelheim,Rheinland-Pfalz
Boehlen,Sachsen
Boehmenkirch,Baden-Württemberg
Boehmfeld,Bayern
Boeklund u.a.,Schleswig-Holstein
Böel,Schleswig-Holstein
Boenebuettel,Schleswig-Holstein
Boenen,Nordrhein-Westfalen
Boennigheim,Baden-Württemberg
Boerde-Hakel,Sachsen-Anhalt
Boerger,Niedersachsen
Boerm,Schleswig-Holstein
Boernhoeved,Schleswig-Holstein
Boernichen,Sachsen
Boerrstadt,Rheinland-Pfalz
Boerssum u.a.,Niedersachsen
Boerßum u.a.,Niedersachsen
Boertlingen,Baden-Württemberg
Boesel,Niedersachsen
Boesingen,Baden-Württemberg
Boetersen u.a.,Niedersachsen
Boettingen,Baden-Württemberg
Boetzingen,Baden-Württemberg
Boffzen,Niedersachsen
Bogen,Bayern
Böhen,Bayern
Böhl-Iggelheim,Rheinland-Pfalz
Böhlen,Sachsen
Böhmenkirch,Baden-Württemberg
Böhmfeld,Bayern
Bohmte,Niedersachsen
Boitzenburg u.a.,Brandenburg
Boizenburg,Mecklenburg-Vorpommern
Bokensdorf,Niedersachsen
Böklund u.a.,Schleswig-Holstein
Bolanden,Rheinland-Pfalz
Bollendorf,Rheinland-Pfalz
Bollingstedt,Schleswig-Holstein
Bollschweil,Baden-Württemberg
Boltenhagen,Mecklenburg-Vorpommern
Bomlitz,Niedersachsen
Bondelum,Schleswig-Holstein
Bondorf,Baden-Württemberg
Bönebüttel,Schleswig-Holstein
Bönen,Nordrhein-Westfalen
Bonn,Nordrhein-Westfalen
Bonndorf im Schwarzwald,Baden-Württemberg
Bönnigheim,Baden-Württemberg
Bonstetten,Bayern
Boos,Bayern
Boostedt,Schleswig-Holstein
Bopfingen,Baden-Württemberg
Boppard,Rheinland-Pfalz
Borchen,Nordrhein-Westfalen
Börde-Hakel,Sachsen-Anhalt
Bordelum,Schleswig-Holstein
Bordesholm,Schleswig-Holstein
Borgentreich,Nordrhein-Westfalen
Börger,Niedersachsen
Borgholzhausen,Nordrhein-Westfalen
Borgsdorf,Brandenburg
Borgstedt,Schleswig-Holstein
Borken,Nordrhein-Westfalen
Borkheide u.a.,Brandenburg
Borkum,Niedersachsen
Börm,Schleswig-Holstein
Borna,Sachsen
Borne,Sachsen-Anhalt
Bornheim,Nordrhein-Westfalen
Bornholt,Schleswig-Holstein
Börnhöved,Schleswig-Holstein
Bornich,Rheinland-Pfalz
Börnichen,Sachsen
Börrstadt,Rheinland-Pfalz
Borsdorf,Sachsen
Borsfleth,Schleswig-Holstein
Börssum u.a.,Niedersachsen
Börßum u.a.,Niedersachsen
Borstel,Niedersachsen
Borstel Hohenraden,Schleswig-Holstein
Borstel-Hohenraden,Schleswig-Holstein
Börtlingen,Baden-Württemberg
Bosau,Schleswig-Holstein
Bösel,Niedersachsen
Bösingen,Baden-Württemberg
Bötersen u.a.,Niedersachsen
Bothel,Niedersachsen
Bottenbach,Rheinland-Pfalz
Böttingen,Baden-Württemberg
Bottrop,Nordrhein-Westfalen
Bötzingen,Baden-Württemberg
Bous,Saarland
Bovenden,Niedersachsen
Boxberg,Baden-Württemberg
Brachttal,Hessen
Brackel,Niedersachsen
Brackenheim,Baden-Württemberg
Braderup u.a.,Schleswig-Holstein
Braeunlingen,Baden-Württemberg
Brahmenau,Thüringen
Brake,Niedersachsen
Brakel,Nordrhein-Westfalen
Brammer,Schleswig-Holstein
Bramsche,Niedersachsen
Brand,Bayern
Brand-Erbisdorf,Sachsen
Brande-Hoernerkirchen,Schleswig-Holstein
Brande-Hörnerkirchen,Schleswig-Holstein
Brandenburg Havel,Brandenburg
Brandenburg/ Havel,Brandenburg
Brandenburg/Havel,Brandenburg
Brandis,Sachsen
Brannenburg,Bayern
Braubach,Rheinland-Pfalz
Braunfels,Hessen
Braunichswalde,Thüringen
Braunlage,Niedersachsen
Bräunlingen,Baden-Württemberg
Braunsbach,Baden-Württemberg
Braunsbedra,Sachsen-Anhalt
Braunschweig,Niedersachsen
Brechen,Hessen
Breckerfeld,Nordrhein-Westfalen
Breddorf u.a.,Niedersachsen
Bredenbeck,Schleswig-Holstein
Bredenbek,Schleswig-Holstein
Bredstedt,Schleswig-Holstein
Breidenbach,Hessen
Breiholz,Schleswig-Holstein
Breisach,Baden-Württemberg
Breisach am Rhein,Baden-Württemberg
Breitbrunn,Bayern
Breitbrunn a. Chiemsee,Bayern
Breitenbach,Rheinland-Pfalz
Breitenbach am Herzberg,Hessen
Breitenberg,Bayern
Breitenbrunn,Bayern
Breitenbrunn/Erzgeb.,Sachsen
Breitenfelde,Schleswig-Holstein
Breitenguessbach,Bayern
Breitengueßbach,Bayern
Breitengüssbach,Bayern
Breitengüßbach,Bayern
Breitenthal,Bayern
Breitingen,Baden-Württemberg
Breitnau,Baden-Württemberg
Breitscheid,Hessen
Breitungen/Werra,Thüringen
Breklum u.a.,Schleswig-Holstein
Bremen,Bremen
Bremerhaven,Bremen
Bremervoerde,Niedersachsen
Bremervörde,Niedersachsen
Brennberg,Bayern
Brensbach,Hessen
Bretnig-Hauswalde,Sachsen
Bretten,Baden-Württemberg
Bretzenheim,Rheinland-Pfalz
Bretzfeld,Baden-Württemberg
Breuberg,Hessen
Breuna,Hessen
Brevoerde,Niedersachsen
Brevörde,Niedersachsen
Briedel,Rheinland-Pfalz
Brieselang,Brandenburg
Briesen,Brandenburg
Brieskow-Finkenheerd,Brandenburg
Brietlingen,Niedersachsen
Brigachtal,Baden-Württemberg
Brilon,Nordrhein-Westfalen
Bröckel,Niedersachsen
Brodersby,Schleswig-Holstein
Broderstorf u.a.,Mecklenburg-Vorpommern
Broeckel,Niedersachsen
Broethen,Schleswig-Holstein
Brohl-Luetzing,Rheinland-Pfalz
Brohl-Lützing,Rheinland-Pfalz
Brokdorf,Schleswig-Holstein
Brokstedt,Schleswig-Holstein
Brombach,Baden-Württemberg
Brombachtal,Hessen
Brome,Niedersachsen
Bromskirchen,Hessen
Bronkow,Brandenburg
Bröthen,Schleswig-Holstein
Brotterode-Trusetal,Thüringen
Bruchhausen,Rheinland-Pfalz
Bruchhausen-Vilsen,Niedersachsen
Bruchköbel,Hessen
Bruchkoebel,Hessen
Bruchmuehlbach-Miesau,Rheinland-Pfalz
Bruchmühlbach-Miesau,Rheinland-Pfalz
Bruchsal,Baden-Württemberg
Bruchweiler-Baerenbach u.a.,Rheinland-Pfalz
Bruchweiler-Bärenbach u.a.,Rheinland-Pfalz
Brück,Brandenburg
Bruck i.d. OPf.,Bayern
Bruckberg,Bayern
Brücken,Rheinland-Pfalz
Brücken (Pfalz),Rheinland-Pfalz
Bruckmuehl,Bayern
Bruckmühl,Bayern
Brueck,Brandenburg
Bruecken,Rheinland-Pfalz
Bruecken (Pfalz),Rheinland-Pfalz
Brueel,Mecklenburg-Vorpommern
Brueggen,Nordrhein-Westfalen
Bruehl,Baden-Württemberg
Brüel,Mecklenburg-Vorpommern
Bruesewitz,Mecklenburg-Vorpommern
Bruessow,Brandenburg
Brüggen,Nordrhein-Westfalen
Brühl,Baden-Württemberg
Brunn,Bayern
Brunnen,Bayern
Brunnthal,Bayern
Brunsbuettel,Schleswig-Holstein
Brunsbüttel,Schleswig-Holstein
Brunstorf,Schleswig-Holstein
Brüsewitz,Mecklenburg-Vorpommern
Brüssow,Brandenburg
Bubenreuth,Bayern
Bubesheim,Bayern
Bubsheim,Baden-Württemberg
Buch,Bayern
Buch a. Buchrain,Bayern
Buch a. Erlbach,Bayern
Buch a. Wald,Bayern
Bucha,Thüringen
Buchbach,Bayern
Buchdorf,Bayern
Büchel,Rheinland-Pfalz
Buchen,Baden-Württemberg
Buchenbach,Baden-Württemberg
Büchenbach,Bayern
Buchenberg,Bayern
Büchenbeuren,Rheinland-Pfalz
Buchheim,Baden-Württemberg
Buchhofen,Bayern
Buchholz,Niedersachsen
Buchholz in der Nordheide,Niedersachsen
Buchholz Nordheide,Niedersachsen
Büchlberg,Bayern
Buchloe,Bayern
Bückeburg,Niedersachsen
Bücken,Niedersachsen
Büddenstedt,Niedersachsen
Büdelsdorf,Schleswig-Holstein
Budenheim,Rheinland-Pfalz
Büdesheim,Rheinland-Pfalz
Büdingen,Hessen
Buechel,Rheinland-Pfalz
Buechenbach,Bayern
Buechenbeuren,Rheinland-Pfalz
Buechlberg,Bayern
Bueckeburg,Niedersachsen
Buecken,Niedersachsen
Bueddenstedt,Niedersachsen
Buedelsdorf,Schleswig-Holstein
Buedesheim,Rheinland-Pfalz
Buedingen,Hessen
Buehl,Baden-Württemberg
Buehlertal,Baden-Württemberg
Buehlertann,Baden-Württemberg
Buehlerzell,Baden-Württemberg
Buelkau,Niedersachsen
Buelstringen u.a.,Sachsen-Anhalt
Buende,Nordrhein-Westfalen
Bueren,Nordrhein-Westfalen
Buergel u.a.,Thüringen
Buergstadt,Bayern
Buerstadt,Hessen
Buesingen am Hochrhein,Baden-Württemberg
Buesum,Schleswig-Holstein
Buettelborn,Hessen
Buetthard,Bayern
Buetzow u.a.,Mecklenburg-Vorpommern
Buggingen,Baden-Württemberg
Bühl,Baden-Württemberg
Bühlertal,Baden-Württemberg
Bühlertann,Baden-Württemberg
Bühlerzell,Baden-Württemberg
Bülkau,Niedersachsen
Bullay,Rheinland-Pfalz
Bülstringen u.a.,Sachsen-Anhalt
Bunde,Niedersachsen
Bünde,Nordrhein-Westfalen
Bundenbach,Rheinland-Pfalz
Bundorf,Bayern
Burbach,Nordrhein-Westfalen
Büren,Nordrhein-Westfalen
Burg,Sachsen-Anhalt
Burg (Dithmarschen),Schleswig-Holstein
Burg/Spreewald u.a.,Brandenburg
Burgau,Bayern
Burgberg im Allgaeu,Bayern
Burgberg im Allgäu,Bayern
Burgbernheim,Bayern
Burgbrohl,Rheinland-Pfalz
Burgdorf,Niedersachsen
Burgebrach,Bayern
Bürgel u.a.,Thüringen
Burggen,Bayern
Burghaslach,Bayern
Burghaun,Hessen
Burghausen,Bayern
Burgheim,Bayern
Burgkirchen an der Alz,Bayern
Burgkunstadt,Bayern
Burglauer,Bayern
Burglengenfeld,Bayern
Burgoberbach,Bayern
Burgpreppach,Bayern
Burgrieden,Baden-Württemberg
Burgschwalbach,Rheinland-Pfalz
Burgsinn,Bayern
Burgstädt,Sachsen
Bürgstadt,Bayern
Burgstaedt,Sachsen
Burgstetten,Baden-Württemberg
Burgthann,Bayern
Burgwald,Hessen
Burgwedel,Niedersachsen
Burgwindheim,Bayern
Burk,Bayern
Burkardroth,Bayern
Burkau,Sachsen
Burkhardtsdorf,Sachsen
Burladingen,Baden-Württemberg
Burlage,Niedersachsen
Burow,Mecklenburg-Vorpommern
Burscheid,Nordrhein-Westfalen
Bürstadt,Hessen
Burtenbach,Bayern
Busdorf,Schleswig-Holstein
Buseck,Hessen
Busenwurth,Schleswig-Holstein
Büsingen am Hochrhein,Baden-Württemberg
Büsum,Schleswig-Holstein
Butjadingen,Niedersachsen
Büttelborn,Hessen
Buttenheim,Bayern
Buttenwiesen,Bayern
Bütthard,Bayern
Buttstädt,Thüringen
Buttstaedt,Thüringen
Butzbach,Hessen
Bützow u.a.,Mecklenburg-Vorpommern
Buxheim,Bayern
Buxtehude,Niedersachsen
Cadenberge,Niedersachsen
Cadolzburg,Bayern
Calau,Brandenburg
Calbe,Sachsen-Anhalt
Calberlah,Niedersachsen
Calberlah OT Allenbuettel,Niedersachsen
Calden,Hessen
Callbach,Rheinland-Pfalz
Callenberg,Sachsen
Calvoerde,Sachsen-Anhalt
Calvörde,Sachsen-Anhalt
Calw,Baden-Württemberg
Cappeln (Oldenburg),Niedersachsen
Carinerland,Mecklenburg-Vorpommern
Carlow u.a.,Mecklenburg-Vorpommern
Carlsberg,Rheinland-Pfalz
Castrop-Rauxel,Nordrhein-Westfalen
Celle,Niedersachsen
Cham,Bayern
Chamerau,Bayern
Chemnitz,Sachsen
Chieming,Bayern
Chiemsee,Bayern
Chorin u.a.,Brandenburg
Clausen,Rheinland-Pfalz
Claussnitz,Sachsen
Claußnitz,Sachsen
Clausthal-Zellerfeld,Niedersachsen
Cleebronn,Baden-Württemberg
Clenze,Niedersachsen
Cloppenburg,Niedersachsen
Coburg,Bayern
Cochem,Rheinland-Pfalz
Coelbe,Hessen
Coelpin,Mecklenburg-Vorpommern
Coesfeld,Nordrhein-Westfalen
Cölbe,Hessen
Colditz,Sachsen
Collenberg,Bayern
Colmberg,Bayern
Colnrade u.a.,Niedersachsen
Cologne,Nordrhein-Westfalen
Cölpin,Mecklenburg-Vorpommern
Contwig,Rheinland-Pfalz
Coppenbruegge,Niedersachsen
Coppenbrügge,Niedersachsen
Cornberg,Hessen
Coswig,Sachsen
Coswig (Anhalt),Sachsen-Anhalt
Cottbus,Brandenburg
Crailsheim,Baden-Württemberg
Creglingen,Baden-Württemberg
Cremlingen,Niedersachsen
Creussen,Bayern
Creußen,Bayern
Creuzburg,Thüringen
Crimmitschau,Sachsen
Crinitz,Brandenburg
Crinitzberg,Sachsen
Crivitz,Mecklenburg-Vorpommern
Crossen,Thüringen
Crottendorf,Sachsen
Cunewalde,Sachsen
Cuxhaven,Niedersachsen
Daaden,Rheinland-Pfalz
Dachau,Bayern
Dachsbach,Bayern
Dachsberg,Baden-Württemberg
Dachwig u.a.,Thüringen
Daegeling,Schleswig-Holstein
Daehre,Sachsen-Anhalt
Daenischenhagen,Schleswig-Holstein
Dägeling,Schleswig-Holstein
Dahlem,Nordrhein-Westfalen
Dahlen,Sachsen
Dahlenburg,Niedersachsen
Dahme,Schleswig-Holstein
Dahme u.a.,Brandenburg
Dahmen,Mecklenburg-Vorpommern
Dahn,Rheinland-Pfalz
Dähre,Sachsen-Anhalt
Daisendorf,Baden-Württemberg
Daleiden,Rheinland-Pfalz
Dallgow-Döberitz,Brandenburg
Dallgow-Doeberitz,Brandenburg
Dambeck,Mecklenburg-Vorpommern
Dammbach,Bayern
Damme,Niedersachsen
Damnatz,Niedersachsen
Damp,Schleswig-Holstein
Dänischenhagen,Schleswig-Holstein
Danndorf,Niedersachsen
Dannenberg,Niedersachsen
Dannenfels,Rheinland-Pfalz
Dannewerk,Schleswig-Holstein
Dannigkow,Sachsen-Anhalt
Dannstadt-Schauernheim,Rheinland-Pfalz
Dargun,Mecklenburg-Vorpommern
Darmstadt,Hessen
Dasing,Bayern
Dassel,Niedersachsen
Dassow,Mecklenburg-Vorpommern
Datteln,Nordrhein-Westfalen
Dattenberg,Rheinland-Pfalz
Datzetal,Mecklenburg-Vorpommern
Dauchingen,Baden-Württemberg
Daun,Rheinland-Pfalz
Dautmergen,Baden-Württemberg
Dautphetal,Hessen
Deckenpfronn,Baden-Württemberg
Dedelstorf,Niedersachsen
Dedenbach,Rheinland-Pfalz
Deetz u.a.,Sachsen-Anhalt
Deggendorf,Bayern
Deggenhausertal,Baden-Württemberg
Deggingen,Baden-Württemberg
Deidesheim,Rheinland-Pfalz
Deilingen,Baden-Württemberg
Deining,Bayern
Deiningen,Bayern
Deisenhausen,Bayern
Deisslingen,Baden-Württemberg
Deißlingen,Baden-Württemberg
Deizisau,Baden-Württemberg
Delbrück,Nordrhein-Westfalen
Delbrueck,Nordrhein-Westfalen
Delingsdorf u.a.,Schleswig-Holstein
Delitzsch,Sachsen
Dellfeld,Rheinland-Pfalz
Delligsen,Niedersachsen
Dellstedt,Schleswig-Holstein
Delmenhorst,Niedersachsen
Delve,Schleswig-Holstein
Demmin,Mecklenburg-Vorpommern
Demmin u.a.,Mecklenburg-Vorpommern
Denkendorf,Bayern
Denkingen,Baden-Württemberg
Denklingen,Bayern
Denkte,Niedersachsen
Dentlein a. Forst,Bayern
Denzlingen,Baden-Württemberg
Derenburg,Sachsen-Anhalt
Derental,Niedersachsen
Dermbach,Thüringen
Dernau,Rheinland-Pfalz
Dernbach (Westerwald),Rheinland-Pfalz
Dersum,Niedersachsen
Dessau,Sachsen-Anhalt
Dessau-Rosslau,Sachsen-Anhalt
Dessau-Roßlau,Sachsen-Anhalt
Detern,Niedersachsen
Detmold,Nordrhein-Westfalen
Dettelbach,Bayern
Dettenhausen,Baden-Württemberg
Dettenheim,Baden-Württemberg
Dettighofen,Baden-Württemberg
Dettingen an der Erms,Baden-Württemberg
Dettingen an der Iller,Baden-Württemberg
Dettingen unter Teck,Baden-Württemberg
Dettum u.a.,Niedersachsen
Deuerling,Bayern
Deuselbach,Rheinland-Pfalz
Deutsch Evern,Niedersachsen
Deutzen,Sachsen
Dickel,Niedersachsen
Dickenschied u.a.,Rheinland-Pfalz
Didderse,Niedersachsen
Dieburg,Hessen
Diedorf,Bayern
Diekholzen,Niedersachsen
Dielheim,Baden-Württemberg
Dielkirchen,Rheinland-Pfalz
Dielmissen,Niedersachsen
Diemelsee,Hessen
Diemelstadt,Hessen
Diepenau,Niedersachsen
Diepholz,Niedersachsen
Diera-Zehren,Sachsen
Dierdorf,Rheinland-Pfalz
Dierhagen,Mecklenburg-Vorpommern
Dierscheid,Rheinland-Pfalz
Diesdorf,Sachsen-Anhalt
Diespeck,Bayern
Diessen a. Ammersee,Bayern
Dießen a. Ammersee,Bayern
Dietenheim,Baden-Württemberg
Dietenhofen,Bayern
Dietersburg,Bayern
Dietersheim,Bayern
Dieterskirchen,Bayern
Dietfurt a.d. Altmuehl,Bayern
Dietfurt a.d. Altmühl,Bayern
Dietingen,Baden-Württemberg
Dietmannsried,Bayern
Dietramszell,Bayern
Dietzenbach,Hessen
Dietzhoelztal,Hessen
Dietzhölztal,Hessen
Diez,Rheinland-Pfalz
Dillenburg,Hessen
Dillingen a.d. Donau,Bayern
Dillingen an der Donau,Bayern
Dillingen/Saar,Saarland
Dingelstädt,Thüringen
Dingelstaedt,Thüringen
Dingen,Schleswig-Holstein
Dingolfing,Bayern
Dingolshausen,Bayern
Dinkelsbuehl,Bayern
Dinkelsbühl,Bayern
Dinkelscherben,Bayern
Dinklage,Niedersachsen
Dinslaken,Nordrhein-Westfalen
Dipperz,Hessen
Dippoldiswalde,Sachsen
Dirmstein,Rheinland-Pfalz
Dischingen,Baden-Württemberg
Dissen,Niedersachsen
Dittelbrunn,Bayern
Dittelsheim-Hessloch,Rheinland-Pfalz
Dittelsheim-Heßloch,Rheinland-Pfalz
Dittenheim,Bayern
Ditzingen,Baden-Württemberg
Dobbin-Linstow u.a.,Mecklenburg-Vorpommern
Dobel,Baden-Württemberg
Döbeln,Sachsen
Doberlug-Kirchhain,Brandenburg
Döbern,Brandenburg
Doberschau-Gaussig,Sachsen
Doberschau-Gaußig,Sachsen
Doebeln,Sachsen
Doebern,Brandenburg
Doehlau,Bayern
Doemitz,Mecklenburg-Vorpommern
Doerentrup,Nordrhein-Westfalen
Doerfles-Esbach,Bayern
Doerpen,Niedersachsen
Doerphof,Schleswig-Holstein
Doerpstedt,Schleswig-Holstein
Doerverden,Niedersachsen
Doerzbach,Baden-Württemberg
Doeschnitz,Thüringen
Doetlingen,Niedersachsen
Dogern,Baden-Württemberg
Döhlau,Bayern
Dohma,Sachsen
Dohren,Niedersachsen
Dollern,Niedersachsen
Dollerup,Schleswig-Holstein
Dollnstein,Bayern
Dombuehl,Bayern
Dombühl,Bayern
Dömitz,Mecklenburg-Vorpommern
Dommitzsch,Sachsen
Domsuehl,Mecklenburg-Vorpommern
Domsühl,Mecklenburg-Vorpommern
Donaueschingen,Baden-Württemberg
Donaustauf,Bayern
Donauwoerth,Bayern
Donauwörth,Bayern
Donnersdorf,Bayern
Donzdorf,Baden-Württemberg
Dörentrup,Nordrhein-Westfalen
Dorf Mecklenburg,Mecklenburg-Vorpommern
Dorfchemnitz,Sachsen
Dorfen,Bayern
Dorfhain,Sachsen
Dörfles-Esbach,Bayern
Dorfprozelten,Bayern
Dormagen,Nordrhein-Westfalen
Dormettingen,Baden-Württemberg
Dorn-Duerkheim,Rheinland-Pfalz
Dorn-Dürkheim,Rheinland-Pfalz
Dornburg,Hessen
Dornburg-Camburg u.a.,Thüringen
Dornhan,Baden-Württemberg
Dornstadt,Baden-Württemberg
Dornstetten,Baden-Württemberg
Dornum,Niedersachsen
Dörpen,Niedersachsen
Dörphof,Schleswig-Holstein
Dörpstedt,Schleswig-Holstein
Dorsel,Rheinland-Pfalz
Dorstadt,Niedersachsen
Dorsten,Nordrhein-Westfalen
Dortmund,Nordrhein-Westfalen
Dörverden,Niedersachsen
Dörzbach,Baden-Württemberg
Döschnitz,Thüringen
Dossenheim,Baden-Württemberg
Dötlingen,Niedersachsen
Dotternhausen,Baden-Württemberg
Drachselsried,Bayern
Drage,Schleswig-Holstein
Drakenburg,Niedersachsen
Dransfeld u.a.,Niedersachsen
Dranske,Mecklenburg-Vorpommern
Drebach,Sachsen
Drebber,Niedersachsen
Drebkau,Brandenburg
Drei Gleichen,Thüringen
Dreieich,Hessen
Dreiheide,Sachsen
Dreisen,Rheinland-Pfalz
Drensteinfurt,Nordrhein-Westfalen
Drentwede,Niedersachsen
Dresden,Sachsen
Drestedt u.a.,Niedersachsen
Driedorf,Hessen
Drochtersen,Niedersachsen
Drolshagen,Nordrhein-Westfalen
Droyssig,Sachsen-Anhalt
Droyßig,Sachsen-Anhalt
Ducherow,Mecklenburg-Vorpommern
Dudeldorf,Rheinland-Pfalz
Dudenhofen,Rheinland-Pfalz
Duderstadt,Niedersachsen
Duelmen,Nordrhein-Westfalen
Duengenheim,Rheinland-Pfalz
Duenwald u.a.,Thüringen
Duerbheim,Baden-Württemberg
Dueren,Nordrhein-Westfalen
Duermentingen,Baden-Württemberg
Duernau,Baden-Württemberg
Duerrholz,Rheinland-Pfalz
Duerrlauingen,Bayern
Duerrroehrsdorf-Dittersbach,Sachsen
Duerrwangen,Bayern
Duesseldorf,Nordrhein-Westfalen
Duggendorf,Bayern
Duingen,Niedersachsen
Duisburg,Nordrhein-Westfalen
Dülmen,Nordrhein-Westfalen
Dummerstorf,Mecklenburg-Vorpommern
Düngenheim,Rheinland-Pfalz
Dunningen,Baden-Württemberg
Dünwald u.a.,Thüringen
Durach,Bayern
Durbach,Baden-Württemberg
Dürbheim,Baden-Württemberg
Durchhausen,Baden-Württemberg
DUREN,Nordrhein-Westfalen
Düren,Nordrhein-Westfalen
Durlangen,Baden-Württemberg
Dürmentingen,Baden-Württemberg
Durmersheim,Baden-Württemberg
Dürnau,Baden-Württemberg
Dürrholz,Rheinland-Pfalz
Dürrlauingen,Bayern
Dürrröhrsdorf-Dittersbach,Sachsen
Dürrwangen,Bayern
Dusseldorf,Nordrhein-Westfalen
Düsseldorf,Nordrhein-Westfalen
Dusslingen,Baden-Württemberg
Dußlingen,Baden-Württemberg
Ebeleben,Thüringen
Ebelsbach,Bayern
Ebensfeld,Bayern
Ebenweiler,Baden-Württemberg
Eberbach,Baden-Württemberg
Eberdingen,Baden-Württemberg
Eberfing,Bayern
Eberhardzell,Baden-Württemberg
Ebermannsdorf,Bayern
Ebermannstadt,Bayern
Ebern,Bayern
Ebernhahn,Rheinland-Pfalz
Ebersbach an der Fils,Baden-Württemberg
Ebersbach u.a.,Sachsen
Ebersbach-Musbach,Baden-Württemberg
Ebersbach-Neugersdorf,Sachsen
Ebersberg,Bayern
Ebersburg,Hessen
Ebersdorf b. Coburg,Bayern
Ebershausen,Bayern
Eberstadt,Baden-Württemberg
Eberswalde,Brandenburg
Ebertsheim,Rheinland-Pfalz
Ebhausen,Baden-Württemberg
Ebnath,Bayern
Ebrach,Bayern
Ebringen,Baden-Württemberg
Ebsdorfergrund,Hessen
Ebstorf,Niedersachsen
Echem,Niedersachsen
Eching,Bayern
Eching a. Ammersee,Bayern
Echzell,Hessen
Eckartsberga,Sachsen-Anhalt
Eckental,Bayern
Eckernfoerde,Schleswig-Holstein
Eckernförde,Schleswig-Holstein
Eckersdorf,Bayern
Eddelak,Schleswig-Holstein
Edelsfeld,Bayern
Edemissen,Niedersachsen
Edenkoben,Rheinland-Pfalz
Ederheim,Bayern
Edermuende,Hessen
Edermünde,Hessen
Edertal,Hessen
Edesheim,Rheinland-Pfalz
Edewecht,Niedersachsen
Ediger-Eller,Rheinland-Pfalz
Edingen-Neckarhausen,Baden-Württemberg
Edling,Bayern
Effeltrich,Bayern
Efringen-Kirchen,Baden-Württemberg
Egeln,Sachsen-Anhalt
Egelsbach,Hessen
